ID,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
1301,53-2031,Flight Attendants,detailed,"119,000"
1302,53-3000,Motor Vehicle Operators,minor,"4,006,890"
1303,53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"15,310"
1304,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"15,310"
1305,53-3020,Bus Drivers,broad,"683,480"
1306,53-3021,"Bus Drivers, Transit and Intercity",detailed,"176,140"
1307,53-3022,"Bus Drivers, School or Special Client",detailed,"507,340"
1308,53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,052,680"
1309,53-3031,Driver/Sales Workers,detailed,"426,870"
1310,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"1,748,140"
1311,53-3033,Light Truck or Delivery Services Drivers,detailed,"877,670"
1312,53-3040,Taxi Drivers and Chauffeurs,broad,"198,470"
1313,53-3041,Taxi Drivers and Chauffeurs,detailed,"198,470"
1314,53-3090,Miscellaneous Motor Vehicle Operators,broad,"56,950"
1315,53-3099,"Motor Vehicle Operators, All Other",detailed,"56,950"
1316,53-4000,Rail Transportation Workers,minor,"117,940"
1317,53-4010,Locomotive Engineers and Operators,broad,"42,500"
1318,53-4011,Locomotive Engineers,detailed,"35,680"
1319,53-4012,Locomotive Firers,detailed,670
1320,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"6,140"
1321,53-4020,"Railroad Brake, Signal, and Switch Operators",broad,"14,190"
1322,53-4021,"Railroad Brake, Signal, and Switch Operators",detailed,"14,190"
1323,53-4030,Railroad Conductors and Yardmasters,broad,"44,490"
1324,53-4031,Railroad Conductors and Yardmasters,detailed,"44,490"
1325,53-4040,Subway and Streetcar Operators,broad,"12,070"
1326,53-4041,Subway and Streetcar Operators,detailed,"12,070"
1327,53-4090,Miscellaneous Rail Transportation Workers,broad,"4,690"
1328,53-4099,"Rail Transportation Workers, All Other",detailed,"4,690"
1329,53-5000,Water Transportation Workers,minor,"77,120"
1330,53-5010,Sailors and Marine Oilers,broad,"30,940"
1331,53-5011,Sailors and Marine Oilers,detailed,"30,940"
1332,53-5020,Ship and Boat Captains and Operators,broad,"38,290"
1333,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"35,780"
1334,53-5022,Motorboat Operators,detailed,"2,510"
1335,53-5030,Ship Engineers,broad,"7,890"
1336,53-5031,Ship Engineers,detailed,"7,890"
1337,53-6000,Other Transportation Workers,minor,"367,320"
1338,53-6010,Bridge and Lock Tenders,broad,"3,240"
1339,53-6011,Bridge and Lock Tenders,detailed,"3,240"
1340,53-6020,Parking Lot Attendants,broad,"145,400"
1341,53-6021,Parking Lot Attendants,detailed,"145,400"
1342,53-6030,Automotive and Watercraft Service Attendants,broad,"118,850"
1343,53-6031,Automotive and Watercraft Service Attendants,detailed,"118,850"
1344,53-6040,Traffic Technicians,broad,"6,980"
1345,53-6041,Traffic Technicians,detailed,"6,980"
1346,53-6050,Transportation Inspectors,broad,"30,030"
1347,53-6051,Transportation Inspectors,detailed,"30,030"
1348,53-6060,"Transportation Attendants, Except Flight Attendants",broad,"24,360"
1349,53-6061,"Transportation Attendants, Except Flight Attendants",detailed,"24,360"
1350,53-6090,Miscellaneous Transportation Workers,broad,"38,460"
1351,53-6099,"Transportation Workers, All Other",detailed,"38,460"
1352,53-7000,Material Moving Workers,minor,"4,731,550"
1353,53-7010,Conveyor Operators and Tenders,broad,"26,570"
1354,53-7011,Conveyor Operators and Tenders,detailed,"26,570"
1355,53-7020,Crane and Tower Operators,broad,"43,660"
1356,53-7021,Crane and Tower Operators,detailed,"43,660"
1357,53-7030,"Dredge, Excavating, and Loading Machine Operators",broad,"49,190"
1358,53-7031,Dredge Operators,detailed,"1,410"
1359,53-7032,Excavating and Loading Machine and Dragline Operators,detailed,"45,450"
1360,53-7033,"Loading Machine Operators, Underground Mining",detailed,"2,340"
1361,53-7040,Hoist and Winch Operators,broad,"3,080"
1362,53-7041,Hoist and Winch Operators,detailed,"3,080"
1363,53-7050,Industrial Truck and Tractor Operators,broad,"570,300"
1364,53-7051,Industrial Truck and Tractor Operators,detailed,"570,300"
1365,53-7060,"Laborers and Material Movers, Hand",broad,"3,859,520"
1366,53-7061,Cleaners of Vehicles and Equipment,detailed,"373,290"
1367,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"2,711,320"
1368,53-7063,Machine Feeders and Offbearers,detailed,"74,350"
1369,53-7064,"Packers and Packagers, Hand",detailed,"700,560"
1370,53-7070,Pumping Station Operators,broad,"26,260"
1371,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,"3,560"
1372,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,"11,500"
1373,53-7073,Wellhead Pumpers,detailed,"11,200"
1374,53-7080,Refuse and Recyclable Material Collectors,broad,"115,130"
1375,53-7081,Refuse and Recyclable Material Collectors,detailed,"115,130"
1376,53-7110,Mine Shuttle Car Operators,broad,"1,550"
1377,53-7111,Mine Shuttle Car Operators,detailed,"1,550"
1378,53-7120,"Tank Car, Truck, and Ship Loaders",broad,"10,300"
1379,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,"10,300"
1380,53-7190,Miscellaneous Material Moving Workers,broad,"25,990"
1381,53-7199,"Material Moving Workers, All Other",detailed,"25,990"
