ID,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
1300,51-9161,Computer Numerically Controlled Tool Operators,detailed,"157,840"
1301,51-9162,Computer Numerically Controlled Tool Programmers,detailed,"25,800"
1302,51-9190,Miscellaneous Production Workers,broad,"591,200"
1303,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"12,510"
1304,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"13,580"
1305,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"7,500"
1306,51-9194,Etchers and Engravers,detailed,"7,110"
1307,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"38,420"
1308,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"87,480"
1309,51-9197,Tire Builders,detailed,"17,240"
1310,51-9198,Helpers--Production Workers,detailed,"202,860"
1311,51-9199,"Production Workers, All Other",detailed,"204,500"
1312,53-0000,Transportation and Material Moving Occupations,major,"12,639,920"
1313,53-1000,Supervisors of Transportation and Material Moving Workers,minor,"557,850"
1314,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,"557,850"
1315,53-1041,Aircraft Cargo Handling Supervisors,detailed,"8,590"
1316,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"549,260"
1317,53-2000,Air Transportation Workers,minor,"254,820"
1318,53-2010,Aircraft Pilots and Flight Engineers,broad,"124,080"
1319,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"81,310"
1320,53-2012,Commercial Pilots,detailed,"42,770"
1321,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"33,830"
1322,53-2021,Air Traffic Controllers,detailed,"21,230"
1323,53-2022,Airfield Operations Specialists,detailed,"12,610"
1324,53-2030,Flight Attendants,broad,"96,900"
1325,53-2031,Flight Attendants,detailed,"96,900"
1326,53-3000,Motor Vehicle Operators,minor,"4,147,650"
1327,53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"11,710"
1328,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"11,710"
1329,53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,390,490"
1330,53-3031,Driver/Sales Workers,detailed,"477,020"
1331,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"1,903,420"
1332,53-3033,Light Truck Drivers,detailed,"1,010,040"
1333,53-3050,Passenger Vehicle Drivers,broad,"696,760"
1334,53-3051,"Bus Drivers, School",detailed,"361,420"
1335,53-3052,"Bus Drivers, Transit and Intercity",detailed,"145,720"
1336,53-3053,Shuttle Drivers and Chauffeurs,detailed,"175,660"
1337,53-3054,Taxi Drivers,detailed,"13,950"
1338,53-3090,Miscellaneous Motor Vehicle Operators,broad,"48,690"
1339,53-3099,"Motor Vehicle Operators, All Other",detailed,"48,690"
1340,53-4000,Rail Transportation Workers,minor,"119,120"
1341,53-4010,Locomotive Engineers and Operators,broad,"43,440"
1342,53-4011,Locomotive Engineers,detailed,"38,980"
1343,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"4,460"
1344,53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",broad,"16,200"
1345,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,"16,200"
1346,53-4030,Railroad Conductors and Yardmasters,broad,"48,030"
1347,53-4031,Railroad Conductors and Yardmasters,detailed,"48,030"
1348,53-4040,Subway and Streetcar Operators,broad,"10,310"
1349,53-4041,Subway and Streetcar Operators,detailed,"10,310"
1350,53-4090,Miscellaneous Rail Transportation Workers,broad,"1,140"
1351,53-4099,"Rail Transportation Workers, All Other",detailed,"1,140"
1352,53-5000,Water Transportation Workers,minor,"70,480"
1353,53-5010,Sailors and Marine Oilers,broad,"26,610"
1354,53-5011,Sailors and Marine Oilers,detailed,"26,610"
1355,53-5020,Ship and Boat Captains and Operators,broad,"36,220"
1356,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"33,490"
1357,53-5022,Motorboat Operators,detailed,"2,740"
1358,53-5030,Ship Engineers,broad,"7,650"
1359,53-5031,Ship Engineers,detailed,"7,650"
1360,53-6000,Other Transportation Workers,minor,"286,680"
1361,53-6010,Bridge and Lock Tenders,broad,"4,040"
1362,53-6011,Bridge and Lock Tenders,detailed,"4,040"
1363,53-6020,Parking Attendants,broad,"91,160"
1364,53-6021,Parking Attendants,detailed,"91,160"
1365,53-6030,Transportation Service Attendants,broad,"123,660"
1366,53-6031,Automotive and Watercraft Service Attendants,detailed,"111,480"
1367,53-6032,Aircraft Service Attendants,detailed,"12,170"
1368,53-6040,Traffic Technicians,broad,"7,770"
1369,53-6041,Traffic Technicians,detailed,"7,770"
1370,53-6050,Transportation Inspectors,broad,"25,070"
1371,53-6051,Transportation Inspectors,detailed,"25,070"
1372,53-6060,Passenger Attendants,broad,"21,240"
1373,53-6061,Passenger Attendants,detailed,"21,240"
1374,53-6090,Miscellaneous Transportation Workers,broad,"13,750"
1375,53-6099,"Transportation Workers, All Other",detailed,"13,750"
1376,53-7000,Material Moving Workers,minor,"7,203,320"
1377,53-7010,Conveyor Operators and Tenders,broad,"28,650"
1378,53-7011,Conveyor Operators and Tenders,detailed,"28,650"
1379,53-7020,Crane and Tower Operators,broad,"43,400"
1380,53-7021,Crane and Tower Operators,detailed,"43,400"
1381,53-7030,Dredge Operators,broad,"1,650"
1382,53-7031,Dredge Operators,detailed,"1,650"
1383,53-7040,Hoist and Winch Operators,broad,"2,610"
1384,53-7041,Hoist and Winch Operators,detailed,"2,610"
1385,53-7050,Industrial Truck and Tractor Operators,broad,"758,290"
1386,53-7051,Industrial Truck and Tractor Operators,detailed,"758,290"
1387,53-7060,Laborers and Material Movers,broad,"6,178,560"
1388,53-7061,Cleaners of Vehicles and Equipment,detailed,"351,960"
1389,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"2,729,010"
1390,53-7063,Machine Feeders and Offbearers,detailed,"60,880"
1391,53-7064,"Packers and Packagers, Hand",detailed,"585,270"
1392,53-7065,Stockers and Order Fillers,detailed,"2,451,430"
1393,53-7070,Pumping Station Operators,broad,"29,550"
1394,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,"2,910"
1395,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,"10,600"
1396,53-7073,Wellhead Pumpers,detailed,"16,040"
1397,53-7080,Refuse and Recyclable Material Collectors,broad,"126,050"
1398,53-7081,Refuse and Recyclable Material Collectors,detailed,"126,050"
1399,53-7120,"Tank Car, Truck, and Ship Loaders",broad,"12,090"
1400,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,"12,090"
1401,53-7190,Miscellaneous Material Moving Workers,broad,"22,470"
1402,53-7199,"Material Moving Workers, All Other",detailed,"22,470"
