ID,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
1281,53-5000,Water Transportation Workers,minor,"75,180"
1282,53-5010,Sailors and Marine Oilers,broad,"31,290"
1283,53-5011,Sailors and Marine Oilers,detailed,"31,290"
1284,53-5020,Ship and Boat Captains and Operators,broad,"35,480"
1285,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"33,370"
1286,53-5022,Motorboat Operators,detailed,"2,120"
1287,53-5030,Ship Engineers,broad,"8,410"
1288,53-5031,Ship Engineers,detailed,"8,410"
1289,53-6000,Other Transportation Workers,minor,"368,840"
1290,53-6010,Bridge and Lock Tenders,broad,"3,150"
1291,53-6011,Bridge and Lock Tenders,detailed,"3,150"
1292,53-6020,Parking Attendants,broad,"147,390"
1293,53-6021,Parking Attendants,detailed,"147,390"
1294,53-6031,Automotive and Watercraft Service Attendants,detailed,"117,670"
1295,53-6040,Traffic Technicians,broad,"7,470"
1296,53-6041,Traffic Technicians,detailed,"7,470"
1297,53-6050,Transportation Inspectors,broad,"30,020"
1298,53-6051,Transportation Inspectors,detailed,"30,020"
1299,53-6060,Passenger Attendants,broad,"28,200"
1300,53-6061,Passenger Attendants,detailed,"28,200"
1301,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,"34,940"
1302,53-7000,Material Moving Workers,minor,"7,061,370"
1303,53-7010,Conveyor Operators and Tenders,broad,"24,050"
1304,53-7011,Conveyor Operators and Tenders,detailed,"24,050"
1305,53-7020,Crane and Tower Operators,broad,"45,480"
1306,53-7021,Crane and Tower Operators,detailed,"45,480"
1307,53-7030,Dredge Operators,broad,"1,550"
1308,53-7031,Dredge Operators,detailed,"1,550"
1309,53-7040,Hoist and Winch Operators,broad,"4,800"
1310,53-7041,Hoist and Winch Operators,detailed,"4,800"
1311,53-7050,Industrial Truck and Tractor Operators,broad,"629,270"
1312,53-7051,Industrial Truck and Tractor Operators,detailed,"629,270"
1313,53-7060,Laborers and Material Movers,broad,"6,168,600"
1314,53-7061,Cleaners of Vehicles and Equipment,detailed,"382,670"
1315,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"2,953,170"
1316,53-7063,Machine Feeders and Offbearers,detailed,"63,280"
1317,53-7064,"Packers and Packagers, Hand",detailed,"633,640"
1318,53-7065,Stockers and Order Fillers,detailed,"2,135,850"
1319,53-7070,Pumping Station Operators,broad,"26,420"
1320,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,"3,440"
1321,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,"10,000"
1322,53-7073,Wellhead Pumpers,detailed,"12,970"
1323,53-7080,Refuse and Recyclable Material Collectors,broad,"121,330"
1324,53-7081,Refuse and Recyclable Material Collectors,detailed,"121,330"
1325,53-7120,"Tank Car, Truck, and Ship Loaders",broad,"11,620"
1326,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,"11,620"
1327,53-7190,Miscellaneous Material Moving Workers,broad,"28,240"
1328,53-7199,"Material Moving Workers, All Other",detailed,"28,240"
